symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
BTCUSD,BTCUSD_M30_20000,M30,recent_momentum_pullback,both,all,baseline,4,0.0,0.0,-0.238,646.645,39,30.77,0.6277,-0.0997,2387.077042,0.3082,-127.805312,5703.311542,0.0,0.0,0.2797,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-499.9978,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_momentum_pullback,both,all,mae_guard,4,0.0,0.0,-0.238,646.645,39,30.77,0.6277,-0.0997,2387.077042,0.3082,-127.805312,5703.311542,0.0,0.0,0.2797,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-499.9978,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_momentum_pullback,both,all,fast_loss_cut,4,0.0,0.0,-0.238,646.645,39,30.77,0.6277,-0.0997,2387.077042,0.3082,-127.805312,5703.311542,0.0,0.0,0.2797,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-499.9978,data\backtests\multisymbol\BTCUSD_M30_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.04902,0.0,-0.003599,0.052503,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.04902,0.0,-0.003599,0.052503,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.04902,0.0,-0.003599,0.052503,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.04902,0.0,-0.003599,0.052503,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.049021,0.0,-0.003599,0.052504,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.049021,0.0,-0.003599,0.052504,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.049021,0.0,-0.003599,0.052504,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.049021,0.0,-0.003599,0.052504,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.048999,0.0,-0.003598,0.05248,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.048999,0.0,-0.003598,0.05248,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.048999,0.0,-0.003598,0.05248,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009816,16,0.0,0.0,-1.0,0.048999,0.0,-0.003598,0.05248,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M15_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.009721,16,0.0,0.0,-1.0,0.048266,0.0,-0.003546,0.051735,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.009721,16,0.0,0.0,-1.0,0.048266,0.0,-0.003546,0.051735,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009721,16,0.0,0.0,-1.0,0.048266,0.0,-0.003546,0.051735,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009721,16,0.0,0.0,-1.0,0.048266,0.0,-0.003546,0.051735,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.009741,16,0.0,0.0,-1.0,0.048384,0.0,-0.003554,0.051897,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.009741,16,0.0,0.0,-1.0,0.048384,0.0,-0.003554,0.051897,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009741,16,0.0,0.0,-1.0,0.048384,0.0,-0.003554,0.051897,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009741,16,0.0,0.0,-1.0,0.048384,0.0,-0.003554,0.051897,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.009675,16,0.0,0.0,-1.0,0.048371,0.0,-0.003553,0.051901,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.009675,16,0.0,0.0,-1.0,0.048371,0.0,-0.003553,0.051901,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.009675,16,0.0,0.0,-1.0,0.048371,0.0,-0.003553,0.051901,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.009675,16,0.0,0.0,-1.0,0.048371,0.0,-0.003553,0.051901,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2012,data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.010438,16,0.0,0.0,-1.0,0.049823,0.0,-0.003679,0.054033,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.010438,16,0.0,0.0,-1.0,0.049823,0.0,-0.003679,0.054033,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.010438,16,0.0,0.0,-1.0,0.049823,0.0,-0.003679,0.054033,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.010438,16,0.0,0.0,-1.0,0.049823,0.0,-0.003679,0.054033,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049909,0.0,-0.003681,0.054013,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049909,0.0,-0.003681,0.054013,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049909,0.0,-0.003681,0.054013,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049909,0.0,-0.003681,0.054013,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049838,0.0,-0.003676,0.053977,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049838,0.0,-0.003676,0.053977,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049838,0.0,-0.003676,0.053977,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.010473,16,0.0,0.0,-1.0,0.049838,0.0,-0.003676,0.053977,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2013,data\backtests\multisymbol\EURUSD_H1_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.011937,16,0.0,0.0,-1.0,0.06004,0.0,-0.004403,0.064156,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.011937,16,0.0,0.0,-1.0,0.06004,0.0,-0.004403,0.064156,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011937,16,0.0,0.0,-1.0,0.06004,0.0,-0.004403,0.064156,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011937,16,0.0,0.0,-1.0,0.06004,0.0,-0.004403,0.064156,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
